allocation_id,lesson_id,lesson_no,title_fr_official,category_code,subcategory_code,question_type_id,question_type_code,cognitive_level,compatibility_status,conditional_guardrail_required,lesson_target_full,target_full,target_expanded,target_mvp,base_share_pct,compatibility_factor,target_status,allocation_note_fa,allocation_policy_version,stage4_capacity_model,recovery_version
d1c2ca3c-6bc5-5540-a721-d9d69134e9bb,d138adce-c139-454e-b3a3-1ff9464bd0e8,38,LES VERBES de DÉPLACEMENT,CAT01,SUB03,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,ALLOWED,False,185,10,5,2,7.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
3e12b5ee-670a-582e-8a10-8272c03f7f6e,d138adce-c139-454e-b3a3-1ff9464bd0e8,38,LES VERBES de DÉPLACEMENT,CAT01,SUB03,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,ALLOWED,False,185,7,4,2,5.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
9d0f716c-cf22-5d69-81f3-4da2dac57b53,d138adce-c139-454e-b3a3-1ff9464bd0e8,38,LES VERBES de DÉPLACEMENT,CAT01,SUB03,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,False,185,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
18e9dff1-aa2c-59f8-a8e4-7d16b8f328bc,d138adce-c139-454e-b3a3-1ff9464bd0e8,38,LES VERBES de DÉPLACEMENT,CAT01,SUB03,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,False,185,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
d33cd296-8f8d-5943-aa46-dace2086d7c0,d138adce-c139-454e-b3a3-1ff9464bd0e8,38,LES VERBES de DÉPLACEMENT,CAT01,SUB03,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,False,185,0,0,0,5.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
0194a03f-e2dd-581f-a937-076445f4842b,d138adce-c139-454e-b3a3-1ff9464bd0e8,38,LES VERBES de DÉPLACEMENT,CAT01,SUB03,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,ALLOWED,False,185,9,4,2,5.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
080b11a1-8f54-5232-aa63-0499723dc914,d138adce-c139-454e-b3a3-1ff9464bd0e8,38,LES VERBES de DÉPLACEMENT,CAT01,SUB03,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,PREFERRED,False,185,21,10,5,8.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
eadf18c2-2e3d-58bf-b4c4-ee5d43e145d5,d138adce-c139-454e-b3a3-1ff9464bd0e8,38,LES VERBES de DÉPLACEMENT,CAT01,SUB03,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,False,185,16,8,4,4.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
bdaa0a5c-f630-5a1a-857c-986c85e65ab7,d138adce-c139-454e-b3a3-1ff9464bd0e8,38,LES VERBES de DÉPLACEMENT,CAT01,SUB03,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,CONDITIONAL,True,185,3,2,1,4.0,0.25,RECOVERED_CONDITIONAL_GUARDRAIL,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
4372b28a-e21b-538c-b614-db8323ce1731,d138adce-c139-454e-b3a3-1ff9464bd0e8,38,LES VERBES de DÉPLACEMENT,CAT01,SUB03,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,PREFERRED,False,185,26,13,7,8.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
44da1f79-3658-56a1-a5e1-a72fb163bbd9,d138adce-c139-454e-b3a3-1ff9464bd0e8,38,LES VERBES de DÉPLACEMENT,CAT01,SUB03,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,False,185,0,0,0,3.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
66892e2a-8ad5-5d7d-96d2-5f82e2651892,d138adce-c139-454e-b3a3-1ff9464bd0e8,38,LES VERBES de DÉPLACEMENT,CAT01,SUB03,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,False,185,23,12,6,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
61dca051-f55f-5902-a675-3bb883baebca,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,False,189,21,11,5,10.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
3d2394be-87f3-5a0d-bbf2-103bd8a01500,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,False,189,24,12,6,11.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
16392ec1-cdb2-54c3-95cb-7a7f47b87b38,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,189,18,9,5,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
7c110288-8d53-5f2d-b539-6c971973e4a4,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,189,14,7,4,7.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
b15b0cc3-3ebc-5023-a658-62d327e81776,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,False,189,10,5,2,5.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
74380d94-24a5-5aec-8351-edd8eb09715f,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,False,189,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
ee27dcb8-c113-5f47-963a-90fd6c84211f,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,PREFERRED,False,189,13,7,3,6.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
d1483a88-9918-5fa8-9f5f-7390e842a035,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,PREFERRED,False,189,11,5,3,5.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
d6129766-5e84-5de7-a5f7-a86f68482143,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,ALLOWED,False,189,6,3,2,5.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
a2c00029-0f61-5f35-b963-3f647bbab9de,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,PREFERRED,False,189,16,8,4,8.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
c7795f6c-9b0a-59c6-b981-e6048ac501ff,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,False,189,17,8,4,4.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
8431c014-da69-5251-a29a-ff6579c799e9,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,False,189,5,2,1,4.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
efd1704e-1f75-5d9f-bea8-7bf86d595c39,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,PREFERRED,False,189,17,9,4,8.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
4648010e-58c8-5fe1-baba-e8d080efd2da,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,False,189,0,0,0,3.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
74e3e837-ece4-5b7b-adb4-a9e1b61b78bc,2cc8ffec-0888-40b2-bb6b-23bb8ebcd4f0,39,LE FUTUR PROCHE,CAT02,SUB05,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,False,189,17,9,4,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
647f9709-5c90-53b7-af1c-52c285df04e9,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,False,260,29,15,8,10.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
1501b051-c85c-573b-af28-b99384a522e6,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,False,260,42,21,10,11.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
b457dd13-a7b5-5938-8174-c1de1841ce03,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,260,25,12,6,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
e6b46924-2a2b-59ef-8695-d61ef0b051af,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,260,19,10,5,7.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
2366341f-f48f-517a-afff-50f04c72a9f5,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,False,260,14,7,3,5.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
6171fab1-a5f1-502d-a839-dd85bc9b7e19,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,ALLOWED,False,260,10,5,2,6.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
770ebce3-f0a0-56ba-bd6b-6ce1d82c5aec,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,PREFERRED,False,260,23,12,6,6.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
297a324b-6a67-5271-9dbe-89baa19b881b,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,False,260,0,0,0,5.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
d03bf449-8a3d-50bc-8103-eb3495031e4c,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,NOT_SUITABLE,False,260,0,0,0,5.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
edcebe41-30d0-5c1b-86cf-7086659b4a26,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,PREFERRED,False,260,22,11,6,8.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
c91db91b-176c-5776-b7b5-624b7e38b949,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,False,260,13,6,3,4.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
d60e2f35-eff6-552c-82ad-f4f3af547f78,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,False,260,8,4,2,4.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
2529551d-4ab5-503a-a443-61da53bf3e4d,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,PREFERRED,False,260,31,15,8,8.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
0e3b2694-a8ac-5e0c-95d1-fdfb034d528e,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,False,260,0,0,0,3.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
11c35e1a-6a8e-5c93-9dc8-d0b4d28888cf,a2303764-b3c6-4a78-a5eb-287adffcd970,40,LE PASSÉ COMPOSÉ,CAT02,SUB04,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,False,260,24,12,6,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
e3cea405-ab04-5640-9a56-bc596cc74c62,61d3b6b5-dd58-4ca4-b78d-521013ae2461,41,LE TEMPS (3),CAT08,SUB20,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,False,202,22,11,6,10.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
92ebf577-b737-5b2a-a278-c10fdee5f790,61d3b6b5-dd58-4ca4-b78d-521013ae2461,41,LE TEMPS (3),CAT08,SUB20,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,False,202,31,16,8,11.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
21670f65-2971-5f21-ad54-3cf3c18a2f13,61d3b6b5-dd58-4ca4-b78d-521013ae2461,41,LE TEMPS (3),CAT08,SUB20,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,202,19,10,5,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
b06cd4b6-8a29-5782-900d-6e28287de34f,61d3b6b5-dd58-4ca4-b78d-521013ae2461,41,LE TEMPS (3),CAT08,SUB20,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,202,15,7,4,7.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
